recordid,datasource,firstinitial,firstname,middlename,lastname,dayofbirth,monthofbirth,yearofbirth,streetname,streetnumber,streettype,city,region,postalcode,unitnumber,address1,taxid,socialinsurancenumber,voterid,gender,trumatch_confidence
record_981,c,match,match,nomatch,match,match,match,match,match,nomatch,match,nomatch,match,nomatch,match,missing,missing,match,match,nomatch,0.39958476367309337
record_981,d,match,match,nomatch,match,match,match,nomatch,match,match,match,nomatch,match,match,missing,nomatch,match,match,match,match,0.5263345376030325
record_981,e,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,missing,missing,nomatch,nomatch,nomatch,0.5428283232128619
record_981,f,match,match,nomatch,match,nomatch,match,match,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,missing,missing,match,match,match,0.402885576703653
record_981,g,,nomatch,,nomatch,nomatch,nomatch,nomatch,nomatch,match,matcha,matcha,nomatch,,nomatch,nomatch,nomatch,matcha,match,nomatch,0.6365108162500135
record_981,h,nomatch,nomatch,match,missing,nomatch,missing,missing,match,nomatch,missing,nomatch,match,match,missing,nomatch,missing,match,match,missing,0.5462569601587492
record_982,a,match,match,,match,match,match,missing,missing,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,nomatch,0.655476386585747
record_982,b,match,match,match,nomatch,match,match,match,match,nomatch,match,missing,missing,missing,match,missing,match,match,missing,missing,0.6846945859131043
record_982,c,match,match,match,nomatch,match,match,match,missing,nomatch,match,match,match,missing,match,match,match,match,match,match,0.5788315683757084
record_982,d,match,match,nomatch,nomatch,missing,nomatch,match,match,nomatch,match,match,match,nomatch,nomatch,nomatch,match,match,nomatch,match,0.7192938115391873
record_982,e,nomatch,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,nomatch,missing,match,nomatch,nomatch,nomatch,nomatch,nomatch,0.622881317340156
record_982,f,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,missing,match,nomatch,nomatch,match,missing,nomatch,match,nomatch,match,match,match,0.521035646799272
record_982,g,matcha,nomatch,match,nomatch,nomatch,,matcha,match,matcha,matcha,nomatch,,matcha,nomatch,matcha,match,nomatch,match,match,0.664415347387537
record_982,h,nomatch,missing,missing,missing,nomatch,match,missing,missing,missing,match,match,match,nomatch,nomatch,nomatch,missing,nomatch,nomatch,match,0.568097278176923
record_983,a,match,match,match,match,match,match,match,nomatch,match,missing,match,match,match,match,missing,nomatch,nomatch,nomatch,match,0.5876729487405367
record_983,b,match,match,missing,match,missing,nomatch,match,nomatch,nomatch,match,match,match,missing,match,match,missing,missing,missing,match,0.537884915886558
record_983,c,missing,match,match,match,match,match,match,match,match,match,nomatch,match,nomatch,match,nomatch,match,match,match,match,0.5952202411567693
record_983,d,nomatch,match,nomatch,match,match,match,match,match,match,match,missing,match,match,nomatch,match,nomatch,match,match,match,0.5778846813885251
record_983,e,missing,match,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,match,0.6877955195193125
record_983,f,missing,match,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,match,match,match,nomatch,nomatch,match,match,nomatch,nomatch,match,0.4249151962938942
record_983,g,,,nomatch,matcha,,,matcha,match,matcha,match,,,matcha,matcha,nomatch,match,matcha,match,,0.5670515099831342
record_983,h,nomatch,missing,missing,missing,nomatch,missing,missing,match,nomatch,missing,missing,match,nomatch,nomatch,missing,match,missing,nomatch,missing,0.5182744279677349
record_984,a,match,,nomatch,match,match,missing,nomatch,match,match,match,nomatch,,match,match,match,nomatch,match,missing,match,0.6610538750656864
record_984,b,,match,match,match,match,missing,match,match,nomatch,match,match,match,match,match,missing,match,match,missing,match,0.5827905549088215
record_984,c,nomatch,match,match,match,match,nomatch,match,match,match,match,match,match,missing,match,missing,match,match,match,missing,0.648250944068726
record_984,d,match,match,match,nomatch,nomatch,nomatch,match,match,match,match,nomatch,match,nomatch,nomatch,missing,match,match,match,missing,0.8121290260028997
record_984,e,nomatch,match,nomatch,nomatch,match,match,nomatch,match,match,match,match,nomatch,missing,match,missing,match,match,nomatch,match,0.7159947577336794
record_984,f,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,match,nomatch,match,missing,nomatch,missing,nomatch,match,match,missing,0.6225822241362965
record_984,g,,match,nomatch,matcha,,match,nomatch,,,,match,matcha,,,,matcha,,match,matcha,0.6186282740096117
record_984,h,nomatch,,match,nomatch,match,nomatch,missing,match,missing,missing,nomatch,missing,nomatch,nomatch,missing,match,nomatch,nomatch,missing,0.5944040563557703
record_985,a,match,match,,match,missing,missing,match,match,match,match,match,nomatch,match,match,match,nomatch,nomatch,nomatch,match,0.5966729366360809
record_985,b,match,missing,match,missing,,,missing,missing,nomatch,match,match,match,match,nomatch,missing,missing,missing,match,match,0.3465716072105711
record_985,c,match,match,match,match,,match,match,match,nomatch,missing,match,match,match,match,missing,match,missing,match,match,0.6283910468376277
record_985,d,nomatch,match,match,match,match,nomatch,match,match,match,match,nomatch,match,nomatch,match,nomatch,nomatch,match,match,nomatch,0.6824658619876629
record_985,e,nomatch,match,nomatch,match,match,match,nomatch,nomatch,nomatch,match,match,nomatch,match,match,match,match,missing,nomatch,nomatch,0.7884881924664346
record_985,f,nomatch,nomatch,nomatch,nomatch,,match,match,match,match,missing,nomatch,match,match,match,missing,match,missing,match,nomatch,0.5114796752394113
record_985,g,matcha,matcha,match,nomatch,matcha,match,nomatch,matcha,matcha,matcha,,matcha,nomatch,matcha,,matcha,match,matcha,,0.7844229685251743
record_985,h,nomatch,match,,match,missing,missing,nomatch,match,match,nomatch,missing,match,nomatch,nomatch,nomatch,missing,match,match,match,0.6731151420696959
record_986,a,match,,match,match,match,nomatch,match,,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.4598842824946745
record_986,b,missing,match,match,missing,match,missing,,match,nomatch,match,missing,match,match,missing,match,match,match,match,missing,0.6377951077318121
record_986,c,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,0.7347421767782799
record_986,d,missing,match,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,match,0.47286263496557496
record_986,e,match,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,match,match,match,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,0.6182941050723639
record_986,f,match,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,match,nomatch,0.6365839097782375
record_986,g,matcha,nomatch,nomatch,,,match,,match,,matcha,nomatch,,,,nomatch,matcha,match,match,,0.6620031340025786
record_986,h,missing,match,missing,nomatch,match,missing,match,match,match,match,nomatch,match,nomatch,nomatch,nomatch,match,match,match,nomatch,0.5540330264393424
record_987,a,match,match,match,match,nomatch,nomatch,match,nomatch,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.5240145408782166
record_987,b,match,match,match,missing,missing,missing,match,match,nomatch,match,match,match,match,match,match,match,match,match,missing,0.5645411011057767
record_987,c,nomatch,missing,missing,nomatch,match,match,match,match,match,missing,match,match,missing,missing,match,match,match,match,missing,0.47923140759723865
record_987,d,match,nomatch,match,match,match,nomatch,match,match,match,match,match,match,match,match,nomatch,match,match,match,match,0.7911026946094611
record_987,e,match,missing,match,nomatch,nomatch,match,nomatch,nomatch,match,match,match,nomatch,match,missing,nomatch,match,match,match,match,0.5874024572379036
record_987,f,match,missing,missing,nomatch,match,nomatch,match,match,match,missing,nomatch,nomatch,missing,missing,nomatch,match,match,nomatch,missing,0.6848123177828324
record_987,g,nomatch,,,,nomatch,match,,match,,matcha,matcha,nomatch,,matcha,,match,nomatch,matcha,,0.7146951517313045
record_987,h,nomatch,match,missing,missing,nomatch,match,match,nomatch,nomatch,match,missing,missing,match,nomatch,nomatch,match,nomatch,match,nomatch,0.5155383130721732
record_988,a,match,match,match,nomatch,match,match,match,match,match,nomatch,match,nomatch,match,match,match,missing,nomatch,nomatch,match,0.46322553790156856
record_988,b,match,match,,match,match,match,match,missing,nomatch,match,match,match,match,match,nomatch,match,nomatch,match,match,0.7100842207716678
record_988,c,match,match,nomatch,nomatch,nomatch,,missing,match,missing,match,match,match,match,match,match,match,match,match,match,0.7192025647919057
record_988,d,match,missing,match,match,match,match,match,match,match,match,match,match,missing,match,match,match,match,match,match,0.8015724175674703
record_988,e,match,nomatch,match,nomatch,nomatch,match,missing,nomatch,missing,nomatch,match,nomatch,match,nomatch,match,match,match,match,nomatch,0.5969727078626812
record_988,f,nomatch,nomatch,match,nomatch,match,missing,missing,nomatch,missing,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,match,nomatch,nomatch,0.6430543462615579
record_988,g,,nomatch,,match,matcha,nomatch,,,nomatch,matcha,matcha,nomatch,,matcha,matcha,matcha,matcha,match,,0.5271027159542638
record_988,h,match,nomatch,missing,nomatch,missing,missing,nomatch,missing,missing,match,missing,match,missing,nomatch,nomatch,missing,missing,match,match,0.6183846047480677
record_989,a,match,match,nomatch,match,match,match,,match,match,match,missing,match,,match,nomatch,nomatch,nomatch,nomatch,nomatch,0.6096078600378875
record_989,b,match,match,match,missing,missing,match,match,match,nomatch,match,,match,missing,missing,missing,,missing,match,match,0.6372129992633482
record_989,c,match,match,match,match,nomatch,,nomatch,match,match,match,match,match,match,nomatch,missing,match,match,match,match,0.550625306563987
record_989,d,match,nomatch,nomatch,match,nomatch,nomatch,,match,nomatch,nomatch,nomatch,match,match,match,match,match,match,match,nomatch,0.6103334705646478
record_989,e,nomatch,match,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,missing,nomatch,nomatch,nomatch,match,0.6144170208421372
record_989,f,nomatch,match,match,match,nomatch,missing,match,nomatch,match,match,nomatch,match,match,match,missing,nomatch,match,nomatch,match,0.829279573703359
record_989,g,matcha,nomatch,nomatch,,,matcha,match,,nomatch,matcha,match,,match,,nomatch,match,matcha,matcha,nomatch,0.5521317276528689
record_989,h,nomatch,nomatch,missing,nomatch,missing,nomatch,match,match,nomatch,missing,missing,missing,match,missing,nomatch,match,missing,match,nomatch,0.6455252601195888
record_99,a,nomatch,match,match,,match,nomatch,match,match,match,nomatch,match,match,match,match,match,missing,nomatch,nomatch,match,0.7645075344951362
record_99,b,missing,match,match,match,match,match,missing,match,nomatch,missing,match,match,match,match,nomatch,match,match,match,match,0.5296551894170143
record_99,c,match,nomatch,match,match,match,match,match,match,match,match,missing,match,match,match,match,match,nomatch,match,nomatch,0.6786386278409131
record_99,d,match,match,nomatch,match,match,nomatch,match,nomatch,match,match,match,match,match,match,match,match,match,nomatch,nomatch,0.5272892091865312
record_99,e,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,match,nomatch,nomatch,match,match,nomatch,match,match,nomatch,0.5227161651559177
record_99,f,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,missing,nomatch,match,match,nomatch,nomatch,match,nomatch,nomatch,0.7542088370053149
record_99,g,matcha,,,matcha,,matcha,,nomatch,matcha,nomatch,,,,nomatch,matcha,nomatch,match,match,,0.4324930272117631
record_99,h,match,nomatch,missing,missing,match,nomatch,nomatch,nomatch,missing,match,nomatch,nomatch,missing,match,nomatch,nomatch,nomatch,missing,missing,0.6202762164650896
record_990,a,match,match,match,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.6889451345497077
record_990,b,match,,match,missing,match,match,match,match,nomatch,match,match,match,match,match,match,match,match,missing,match,0.5456901885763246
record_990,c,match,match,match,match,match,match,match,match,match,missing,match,match,nomatch,match,match,nomatch,match,match,match,0.6274092896500286
record_990,d,match,match,match,match,match,match,match,match,match,nomatch,match,nomatch,match,match,nomatch,match,match,nomatch,nomatch,0.5040962039877827
record_990,e,match,nomatch,nomatch,match,match,match,match,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,0.6409360688487218
record_990,f,match,nomatch,match,nomatch,match,match,match,match,nomatch,missing,nomatch,nomatch,match,match,match,nomatch,nomatch,nomatch,nomatch,0.6658468718411388
record_990,g,,matcha,matcha,match,,,nomatch,match,matcha,nomatch,,nomatch,nomatch,matcha,nomatch,match,match,match,,0.7504998770345781
record_990,h,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,missing,match,missing,missing,missing,nomatch,nomatch,nomatch,missing,nomatch,nomatch,match,nomatch,0.6025046057570902
record_991,a,missing,nomatch,match,match,,missing,match,match,match,match,nomatch,match,match,match,match,nomatch,nomatch,nomatch,match,0.6565602244242288
record_991,b,match,missing,match,match,nomatch,match,match,match,nomatch,match,match,match,match,nomatch,match,match,match,match,match,0.6324812528184218
record_991,c,match,match,match,match,match,match,match,missing,match,nomatch,match,nomatch,nomatch,match,match,match,match,,match,0.5817428713961184
record_991,d,match,match,match,nomatch,match,match,nomatch,match,match,match,nomatch,nomatch,match,match,match,missing,match,match,match,0.7211864907839725
record_991,e,nomatch,match,nomatch,match,match,nomatch,nomatch,missing,match,match,match,match,nomatch,nomatch,nomatch,nomatch,match,,nomatch,0.6076995318738501
record_991,f,nomatch,match,match,match,match,nomatch,match,missing,nomatch,nomatch,match,nomatch,match,match,nomatch,match,nomatch,,match,0.5760331565587389
record_991,g,match,matcha,,matcha,matcha,nomatch,,nomatch,,,match,matcha,matcha,,matcha,match,matcha,matcha,,0.7105469246011026
