recordid,datasource,firstinitial,firstname,middlename,lastname,dayofbirth,monthofbirth,yearofbirth,streetname,streetnumber,streettype,city,region,postalcode,unitnumber,address1,taxid,socialinsurancenumber,voterid,gender,trumatch_confidence
record_299,f,match,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,missing,nomatch,0.662774479
record_299,g,,matcha,matcha,,match,,nomatch,,nomatch,,,matcha,matcha,,nomatch,,matcha,match,matcha,0.491253716
record_299,h,missing,match,match,nomatch,missing,nomatch,missing,nomatch,nomatch,match,nomatch,nomatch,match,match,match,nomatch,match,match,nomatch,0.582054478
record_3,a,match,match,match,match,match,nomatch,match,match,match,match,match,match,match,match,nomatch,,nomatch,nomatch,match,0.457216007
record_3,b,missing,match,match,match,match,match,nomatch,match,nomatch,match,match,match,match,match,missing,match,match,missing,match,0.559866505
record_3,c,match,match,nomatch,missing,match,,match,match,match,match,match,nomatch,match,match,match,match,match,match,match,0.317350517
record_3,d,match,match,match,nomatch,match,match,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,match,match,match,match,nomatch,0.598321155
record_3,e,nomatch,match,nomatch,missing,match,,nomatch,match,match,match,nomatch,match,nomatch,match,match,nomatch,match,match,nomatch,0.577643994
record_3,f,nomatch,match,match,missing,nomatch,,nomatch,nomatch,match,match,match,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,0.645099143
record_3,g,matcha,,,nomatch,,nomatch,,,nomatch,,matcha,matcha,,,nomatch,match,matcha,match,matcha,0.495728756
record_3,h,match,missing,missing,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,match,missing,nomatch,nomatch,match,match,match,nomatch,nomatch,0.74262269
record_30,a,match,match,match,match,match,,match,match,match,match,match,match,,match,match,nomatch,nomatch,nomatch,match,0.804526104
record_30,b,match,missing,match,match,match,missing,match,match,nomatch,match,missing,match,match,match,nomatch,match,match,match,match,0.578855674
record_30,c,match,match,nomatch,match,match,match,match,match,match,match,missing,match,nomatch,missing,nomatch,match,match,match,match,0.471805256
record_30,d,nomatch,match,match,match,match,match,match,nomatch,nomatch,match,match,missing,nomatch,match,match,nomatch,match,match,match,0.595839477
record_30,e,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,missing,nomatch,nomatch,missing,nomatch,nomatch,match,match,match,0.891023939
record_30,f,nomatch,nomatch,nomatch,match,nomatch,match,match,nomatch,nomatch,nomatch,missing,match,match,missing,match,match,match,match,nomatch,0.618360373
record_30,g,,,nomatch,nomatch,nomatch,nomatch,,matcha,matcha,,matcha,,match,nomatch,,nomatch,match,match,nomatch,0.661690155
record_30,h,match,nomatch,missing,missing,match,missing,nomatch,match,match,nomatch,match,missing,match,nomatch,nomatch,match,match,match,nomatch,0.523523239
record_300,a,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,nomatch,match,0.274599207
record_300,b,match,missing,match,match,match,missing,match,match,nomatch,match,match,match,match,match,match,match,match,match,match,0.526196344
record_300,c,nomatch,match,match,match,match,match,match,match,nomatch,nomatch,match,match,match,nomatch,match,match,match,match,match,0.600688835
record_300,d,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,nomatch,missing,match,nomatch,nomatch,match,match,match,match,0.590889695
record_300,e,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,match,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,match,match,match,match,0.710625241
record_300,f,nomatch,match,nomatch,nomatch,match,match,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,match,match,nomatch,0.569212479
record_300,g,nomatch,,,,nomatch,matcha,matcha,,nomatch,matcha,matcha,,,,nomatch,,nomatch,nomatch,matcha,0.706426659
record_300,h,match,match,match,match,match,nomatch,nomatch,nomatch,nomatch,missing,missing,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,missing,0.504495193
record_301,a,match,match,nomatch,nomatch,match,match,,match,match,match,match,,match,missing,match,nomatch,match,nomatch,match,0.689580646
record_301,b,match,match,match,missing,missing,missing,match,match,,missing,nomatch,match,match,match,match,nomatch,match,match,match,0.685210869
record_301,c,match,match,match,match,match,match,match,match,match,match,match,nomatch,missing,nomatch,match,match,match,match,match,0.525580247
record_301,d,nomatch,match,match,match,match,match,missing,match,nomatch,match,match,nomatch,match,match,,nomatch,match,match,match,0.666415743
record_301,e,nomatch,match,match,match,nomatch,match,nomatch,match,match,nomatch,match,nomatch,match,nomatch,match,match,match,nomatch,nomatch,0.508059123
record_301,f,match,match,nomatch,match,match,match,match,match,nomatch,match,match,nomatch,missing,nomatch,match,match,match,nomatch,match,0.599534319
record_301,g,,nomatch,match,match,nomatch,nomatch,match,,,matcha,nomatch,matcha,,nomatch,,match,,match,nomatch,0.506940056
record_301,h,nomatch,nomatch,nomatch,nomatch,match,match,match,nomatch,match,missing,missing,,nomatch,nomatch,nomatch,missing,match,match,match,0.567534107
record_302,a,match,nomatch,missing,match,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,match,match,0.469039337
record_302,b,match,match,match,missing,match,match,match,match,nomatch,nomatch,match,match,missing,match,missing,match,match,match,match,0.689230085
record_302,c,match,match,match,nomatch,match,match,match,match,match,nomatch,match,match,nomatch,missing,missing,match,match,match,nomatch,0.757339065
record_302,d,match,nomatch,match,nomatch,match,match,match,match,missing,,match,nomatch,match,match,match,match,match,nomatch,nomatch,0.606832467
record_302,e,match,match,nomatch,match,nomatch,nomatch,match,match,nomatch,match,match,match,nomatch,missing,match,match,match,match,match,0.609196447
record_302,f,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,match,match,match,nomatch,match,nomatch,missing,missing,match,nomatch,nomatch,match,0.399770913
record_302,g,nomatch,match,matcha,matcha,matcha,,matcha,nomatch,nomatch,matcha,,,,,,matcha,match,,,0.752180834
record_302,h,nomatch,missing,missing,nomatch,nomatch,nomatch,nomatch,missing,nomatch,nomatch,nomatch,nomatch,missing,nomatch,nomatch,missing,nomatch,nomatch,nomatch,0.664325654
record_303,a,,match,match,match,match,match,match,nomatch,nomatch,match,match,match,match,nomatch,match,missing,match,nomatch,match,0.698800791
record_303,b,missing,missing,match,match,missing,match,missing,match,nomatch,missing,missing,missing,match,match,missing,match,match,match,nomatch,0.770875931
record_303,c,missing,match,match,match,match,match,match,match,match,match,match,match,missing,nomatch,match,match,match,match,match,0.554019359
record_303,d,match,match,match,match,match,match,nomatch,missing,match,match,match,match,nomatch,match,nomatch,match,match,nomatch,match,0.652767936
record_303,e,match,match,nomatch,nomatch,match,match,match,nomatch,match,match,nomatch,match,match,nomatch,match,nomatch,match,match,match,0.565594822
record_303,f,missing,nomatch,nomatch,nomatch,match,nomatch,match,match,nomatch,nomatch,nomatch,match,missing,nomatch,match,match,nomatch,match,match,0.60755066
record_303,g,match,matcha,,nomatch,matcha,nomatch,,matcha,nomatch,matcha,,matcha,nomatch,match,,matcha,matcha,nomatch,,0.524840111
record_303,h,match,nomatch,missing,nomatch,nomatch,nomatch,match,nomatch,match,match,nomatch,match,nomatch,match,nomatch,missing,nomatch,match,nomatch,0.68947935
record_304,a,match,match,match,match,nomatch,missing,match,match,match,match,match,nomatch,match,match,match,nomatch,nomatch,match,match,0.623805365
record_304,b,match,match,missing,match,nomatch,match,,match,nomatch,missing,match,match,match,match,match,match,match,match,,0.469409995
record_304,c,match,nomatch,nomatch,match,match,match,match,match,nomatch,match,match,match,match,nomatch,match,nomatch,match,match,nomatch,0.616254992
record_304,d,nomatch,nomatch,match,match,nomatch,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,missing,match,nomatch,nomatch,0.589086727
record_304,e,match,match,match,match,nomatch,match,nomatch,match,match,nomatch,match,match,nomatch,nomatch,nomatch,match,nomatch,match,match,0.712042581
record_304,f,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,match,match,nomatch,nomatch,0.653514744
record_304,g,matcha,nomatch,,,matcha,matcha,,nomatch,,,,matcha,,nomatch,,match,match,nomatch,,0.556277509
record_304,h,missing,match,nomatch,nomatch,missing,missing,match,nomatch,nomatch,match,nomatch,match,missing,nomatch,nomatch,match,match,nomatch,match,0.470586642
record_305,a,match,,match,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,,,match,0.701579957
record_305,b,missing,match,match,match,missing,,match,match,nomatch,missing,match,match,missing,match,match,match,match,match,match,0.589693241
record_305,c,match,match,match,nomatch,,match,match,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,match,match,0.819834518
record_305,d,match,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,match,missing,nomatch,nomatch,nomatch,match,match,nomatch,match,nomatch,nomatch,0.636496926
record_305,e,nomatch,nomatch,nomatch,nomatch,match,match,match,match,match,match,nomatch,match,match,nomatch,match,match,match,match,nomatch,0.801499503
record_305,f,nomatch,match,nomatch,nomatch,missing,match,match,match,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,match,0.617804269
record_305,g,,match,,,matcha,nomatch,,,,matcha,,nomatch,matcha,nomatch,,match,matcha,match,nomatch,0.610369361
record_305,h,match,match,nomatch,match,nomatch,match,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,missing,match,,,match,0.710650264
record_306,a,match,match,match,match,match,match,match,match,missing,match,match,match,,match,match,nomatch,nomatch,nomatch,match,0.681094156
record_306,b,match,nomatch,match,missing,match,match,match,match,nomatch,match,match,missing,match,match,match,match,match,missing,missing,0.723144159
record_306,c,nomatch,match,match,nomatch,match,match,match,match,nomatch,match,nomatch,nomatch,match,match,nomatch,nomatch,match,match,match,0.505751533
record_306,d,nomatch,nomatch,match,match,match,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,match,match,match,match,match,match,nomatch,0.801291007
record_306,e,match,match,match,match,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,0.601531766
record_306,f,match,match,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,match,nomatch,nomatch,nomatch,match,nomatch,0.598292354
record_306,g,nomatch,nomatch,nomatch,matcha,nomatch,nomatch,,matcha,nomatch,nomatch,,nomatch,matcha,nomatch,matcha,match,matcha,matcha,matcha,0.562720136
record_306,h,missing,match,nomatch,nomatch,match,nomatch,match,match,missing,match,nomatch,match,match,match,nomatch,missing,match,match,nomatch,0.453140772
record_307,a,match,match,match,match,match,match,match,missing,match,match,match,match,match,match,match,nomatch,missing,missing,match,0.602803058
record_307,b,match,,missing,match,missing,match,match,match,nomatch,missing,missing,match,,match,nomatch,match,match,missing,nomatch,0.594372619
record_307,c,match,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,missing,match,match,nomatch,nomatch,0.478041637
record_307,d,match,match,nomatch,match,match,match,match,match,match,match,match,match,match,match,match,missing,match,match,match,0.671520543
record_307,e,nomatch,match,match,nomatch,match,nomatch,match,match,match,match,nomatch,nomatch,match,nomatch,match,nomatch,match,nomatch,nomatch,0.606440655
record_307,f,match,match,match,match,nomatch,match,match,nomatch,nomatch,match,match,match,nomatch,nomatch,missing,nomatch,nomatch,nomatch,match,0.609250821
record_307,g,nomatch,matcha,nomatch,,,,matcha,match,,matcha,nomatch,,,nomatch,,match,nomatch,match,matcha,0.568793672
record_307,h,nomatch,missing,missing,nomatch,nomatch,match,nomatch,missing,nomatch,missing,missing,nomatch,nomatch,nomatch,match,nomatch,missing,nomatch,nomatch,0.575159215
record_308,a,match,match,match,match,match,match,missing,nomatch,nomatch,,match,match,match,match,,nomatch,,nomatch,,0.810839986
record_308,b,match,match,nomatch,,missing,missing,match,match,nomatch,match,match,match,match,match,nomatch,missing,match,nomatch,nomatch,0.596770969
record_308,c,match,match,match,match,,match,match,match,match,match,match,match,match,missing,match,match,match,match,missing,0.683614885
record_308,d,missing,match,,nomatch,match,match,match,match,match,nomatch,match,match,nomatch,match,match,match,match,match,match,0.613995139
record_308,e,match,nomatch,match,nomatch,,nomatch,nomatch,nomatch,match,nomatch,match,match,match,missing,match,match,match,nomatch,missing,0.681432997
record_308,f,match,nomatch,nomatch,nomatch,missing,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,match,missing,nomatch,nomatch,nomatch,nomatch,missing,0.73740783
record_308,g,matcha,matcha,matcha,nomatch,matcha,matcha,match,match,matcha,match,nomatch,,,matcha,nomatch,nomatch,match,match,match,0.615017628
record_308,h,nomatch,match,match,match,match,missing,nomatch,missing,missing,match,missing,nomatch,nomatch,nomatch,match,match,match,nomatch,,0.65811213
record_309,a,match,match,match,match,match,missing,nomatch,nomatch,match,match,missing,match,missing,match,match,,,nomatch,,0.625743316
record_309,b,match,match,match,match,missing,missing,match,match,nomatch,missing,missing,missing,match,match,match,match,missing,,missing,0.505319196
record_309,c,match,match,match,missing,match,match,match,match,match,missing,match,match,match,match,match,match,match,match,match,0.570815254
record_309,d,match,missing,nomatch,nomatch,match,match,match,nomatch,match,match,match,match,match,match,nomatch,nomatch,match,match,match,0.581105309
record_309,e,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,match,missing,match,match,match,match,nomatch,match,nomatch,nomatch,match,0.632678635
record_309,f,match,match,nomatch,missing,nomatch,match,match,nomatch,nomatch,missing,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,match,nomatch,0.555853894
record_309,g,,,,matcha,nomatch,match,matcha,match,matcha,,nomatch,matcha,match,nomatch,,match,match,matcha,nomatch,0.633219792
record_309,h,missing,nomatch,nomatch,nomatch,missing,nomatch,missing,match,nomatch,match,missing,missing,nomatch,missing,nomatch,,missing,match,match,0.516566637
record_31,a,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.569195615
